"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader"
"37",2950,"longitudinal study of age-specific pattern of coronavirus infection in lyle's flying fox (pteropus lylei) in thailand","Wacharapluesadee et al.","Virol J",2018,29,14,0.482759,"Pteropus lylei","genus not specified","unique IDs 1120-1122 and 2945-2956 include 4 alphacoronaviruses and 64 betacoronaviruses, but impossible to know from tables 1 & 2 which are which","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"rectal swab","Thailand","N","Chonburi","S1, S2, S3 (pooled)","NA","NA","2012","","",NA,"","June","Summer",NA,"","","","airtable double counts by including study table 1 (ID 1120-1122)+ table 2 (ID 2945-2956): study included in binary analyses but not prevalence estimates","VERENA Admin","4/26/2022 1:08pm","faecal, rectal, or anal","swab","1","0","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pteropus lylei"
"38",2951,"longitudinal study of age-specific pattern of coronavirus infection in lyle's flying fox (pteropus lylei) in thailand","Wacharapluesadee et al.","Virol J",2018,46,14,0.304348,"Pteropus lylei","genus not specified","unique IDs 1120-1122 and 2945-2956 include 4 alphacoronaviruses and 64 betacoronaviruses, but impossible to know from tables 1 & 2 which are which","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"rectal swab","Thailand","N","Chonburi","S1, S2, S3 (pooled)","NA","NA","2012","","",NA,"","July","Summer",NA,"","","","airtable double counts by including study table 1 (ID 1120-1122)+ table 2 (ID 2945-2956): study included in binary analyses but not prevalence estimates","VERENA Admin","4/26/2022 1:08pm","faecal, rectal, or anal","swab","1","0","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pteropus lylei"
"39",2952,"longitudinal study of age-specific pattern of coronavirus infection in lyle's flying fox (pteropus lylei) in thailand","Wacharapluesadee et al.","Virol J",2018,35,9,0.257143,"Pteropus lylei","genus not specified","unique IDs 1120-1122 and 2945-2956 include 4 alphacoronaviruses and 64 betacoronaviruses, but impossible to know from tables 1 & 2 which are which","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"rectal swab","Thailand","N","Chonburi","S1, S2, S3 (pooled)","NA","NA","2012","","",NA,"","August","Summer",NA,"","","","airtable double counts by including study table 1 (ID 1120-1122)+ table 2 (ID 2945-2956): study included in binary analyses but not prevalence estimates","VERENA Admin","4/26/2022 1:08pm","faecal, rectal, or anal","swab","1","0","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pteropus lylei"
"40",2953,"longitudinal study of age-specific pattern of coronavirus infection in lyle's flying fox (pteropus lylei) in thailand","Wacharapluesadee et al.","Virol J",2018,35,6,0.171429,"Pteropus lylei","genus not specified","unique IDs 1120-1122 and 2945-2956 include 4 alphacoronaviruses and 64 betacoronaviruses, but impossible to know from tables 1 & 2 which are which","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"rectal swab","Thailand","N","Chonburi","S1, S2, S3 (pooled)","NA","NA","2012","","",NA,"","September","Fall",NA,"","","","airtable double counts by including study table 1 (ID 1120-1122)+ table 2 (ID 2945-2956): study included in binary analyses but not prevalence estimates","VERENA Admin","4/26/2022 1:08pm","faecal, rectal, or anal","swab","0","1","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pteropus lylei"
"41",2954,"longitudinal study of age-specific pattern of coronavirus infection in lyle's flying fox (pteropus lylei) in thailand","Wacharapluesadee et al.","Virol J",2018,27,3,0.111111,"Pteropus lylei","genus not specified","unique IDs 1120-1122 and 2945-2956 include 4 alphacoronaviruses and 64 betacoronaviruses, but impossible to know from tables 1 & 2 which are which","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"rectal swab","Thailand","N","Chonburi","S1, S2, S3 (pooled)","NA","NA","2012","","",NA,"","October","Fall",NA,"","","","airtable double counts by including study table 1 (ID 1120-1122)+ table 2 (ID 2945-2956): study included in binary analyses but not prevalence estimates","VERENA Admin","4/26/2022 1:08pm","faecal, rectal, or anal","swab","0","1","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pteropus lylei"
"42",2955,"longitudinal study of age-specific pattern of coronavirus infection in lyle's flying fox (pteropus lylei) in thailand","Wacharapluesadee et al.","Virol J",2018,36,0,0,"Pteropus lylei","genus not specified","unique IDs 1120-1122 and 2945-2956 include 4 alphacoronaviruses and 64 betacoronaviruses, but impossible to know from tables 1 & 2 which are which","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"rectal swab","Thailand","N","Chonburi","S1, S2, S3 (pooled)","NA","NA","2012","","",NA,"","November","Fall",NA,"","","","airtable double counts by including study table 1 (ID 1120-1122)+ table 2 (ID 2945-2956): study included in binary analyses but not prevalence estimates","VERENA Admin","4/26/2022 1:08pm","faecal, rectal, or anal","swab","0","1","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pteropus lylei"
"43",2956,"longitudinal study of age-specific pattern of coronavirus infection in lyle's flying fox (pteropus lylei) in thailand","Wacharapluesadee et al.","Virol J",2018,26,0,0,"Pteropus lylei","genus not specified","unique IDs 1120-1122 and 2945-2956 include 4 alphacoronaviruses and 64 betacoronaviruses, but impossible to know from tables 1 & 2 which are which","","","","pooled","cross-sectional","RNA","hemi-nested RT-PCR","multiple","RdRp",NA,"rectal swab","Thailand","N","Chonburi","S1, S2, S3 (pooled)","NA","NA","2012","","",NA,"","December","Winter",NA,"","","","airtable double counts by including study table 1 (ID 1120-1122)+ table 2 (ID 2945-2956): study included in binary analyses but not prevalence estimates","VERENA Admin","4/26/2022 1:08pm","faecal, rectal, or anal","swab","0","0","1","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pteropus lylei"
"44",1,"a coronavirus detected in the vampire bat desmodus rotundus","Brandão et al.","Braz J Infect Dis",2008,3,1,0.333333,"Desmodus rotundus","betacoronavirus","","","bat","BatCoV DR/2007","pooled","cross-sectional","RNA","RT-PCR,nested RT-PCR","multiple","ORF 1b",NA,"enteric content","Brazil","S","Sao Paulo","","NA","NA","2005","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","intestine","tissue","1","1","1","1",NA,NA,"Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","betacoronavirus",1,"Desmodus rotundus"
"45",2,"a persistently infecting coronavirus in hibernating myotis lucifugus, the north american little brown bat","Subudhi et al.","J Gen Virol",2017,47,17,0.361702,"Myotis lucifugus","alphacoronavirus","","Colacovirus","bat","Myl-CoV CDPHE15","repeat","longitudinal","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"intestines","Canada","N","Manitoba","","NA","NA","2011","","",NA,"","winter","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","intestine","tissue","0","0","1","0",NA,NA,"RdRp","Yes, BUT for previous study or rabies surveillance","Yes","PCR","alphacoronavirus",1,"Myotis lucifugus"
"46",3,"a persistently infecting coronavirus in hibernating myotis lucifugus, the north american little brown bat","Subudhi et al.","J Gen Virol",2017,127,36,0.283465,"Myotis lucifugus","alphacoronavirus","","Colacovirus","bat","Myl-CoV CDPHE15","repeat","longitudinal","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"intestines","Canada","N","Manitoba","","NA","NA","2012","","",NA,"","winter","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","intestine","tissue","0","0","1","0",NA,NA,"RdRp","Yes, BUT for previous study or rabies surveillance","Yes","PCR","alphacoronavirus",1,"Myotis lucifugus"
"47",4,"a persistently infecting coronavirus in hibernating myotis lucifugus, the north american little brown bat","Subudhi et al.","J Gen Virol",2017,174,5,0.028736,"Myotis lucifugus","alphacoronavirus","","Colacovirus","bat","Myl-CoV CDPHE15","pooled","longitudinal","IHC","NA","","NA",NA,"lung","Canada","N","Manitoba","","NA","NA","","2011","",2012,"","winter","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","lung or respiratory","tissue","0","0","1","0",NA,NA,"NA","Yes, BUT for previous study or rabies surveillance","Yes","NA","alphacoronavirus",1,"Myotis lucifugus"
"48",9,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,11,10,0.909091,"Rhinolophus ferrumequinum","betacoronavirus","","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Modena ","San Cesario sul Panaro","NA","NA","2009","","",NA,"","August","Summer",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus ferrumequinum"
"49",10,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,1,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Perugia","Sigillo","NA","NA","2009","","",NA,"","September","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum"
"50",11,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,2,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Bologna","Monte Croara, S. Lazzaro","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum"
"51",12,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,10,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Cuneo","Piobesi d’Alba","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum"
"52",13,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,12,3,0.25,"Rhinolophus ferrumequinum","betacoronavirus","","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Cuneo","Rossana","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus ferrumequinum"
"53",14,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,3,3,1,"Rhinolophus ferrumequinum","betacoronavirus","","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Savona","Giovo","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus ferrumequinum"
"54",15,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,3,1,0.333333,"Rhinolophus ferrumequinum","betacoronavirus","","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Piacenza","Val di Trebbia","NA","NA","2009","","",NA,"","October","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus ferrumequinum"
"55",16,"a real-time pcr assay for bat sars-like coronavirus detection and its application to italian greater horseshoe bat faecal sample surveys","Balboni et al.","Scientificworldjournal",2012,3,2,0.666667,"Rhinolophus ferrumequinum","betacoronavirus","","Sarbecovirus","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Italy","N","Piacenza","Castell’arquato","NA","NA","2009","","",NA,"","November","Fall",NA,"","","","","VERENA Admin","4/12/2022 2:05pm","faecal, rectal, or anal","faeces","0","1","0","0",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Rhinolophus ferrumequinum"
"56",20,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,16,12,0.75,"Myotis nattereri","alphacoronavirus","","","bat","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Oxfordshire","Wytham Woods","-1º33'41""E","51º77'27""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/25/2022 2:18pm","faecal, rectal, or anal","faeces","1","1","1","1",52.2908333333333,-1.56138888888889,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis nattereri"
"57",21,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,16,9,0.5625,"Myotis nattereri","alphacoronavirus","","","bat","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Wiltshire","Savernake Forest","-1º67'75""E","51º39’96""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/25/2022 2:18pm","faecal, rectal, or anal","faeces","1","1","1","1",51.6766666666667,-2.1375,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis nattereri"
"58",22,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,30,5,0.166667,"Myotis daubentonii","alphacoronavirus","","","bat","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Oxfordshire","Wytham Woods","-1º33'41""E","51º77'27""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/25/2022 2:18pm","faecal, rectal, or anal","faeces","1","1","1","1",52.2908333333333,-1.56138888888889,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis daubentonii"
"59",23,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,26,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","Oxfordshire","Wytham Woods","-1º33'41""E","51º77'27""N","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/25/2022 12:51pm","faecal, rectal, or anal","faeces","1","1","1","1",52.2908333333333,-1.56138888888889,"RdRp","No","No","PCR","genus not specified",1,"Plecotus auritus"
"60",24,"alphacoronavirus detected in bats in the united kingdom","August et al.","Vector-borne and Zoonotic Diseases",2012,15,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","semi-nested RT-PCR","multiple","RdRp",NA,"faeces","United Kingdom","N","SW England","","NA","NA","","2006","",2009,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:06pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum"
